order_id,order_date,customer_code,customer_name,customer_region,product_code,product_name,order_qty,shipped_qty,qty_fill_rate,due_date,ship_plan_date,ship_actual_date,ship_delay_days,on_time,in_full,otif,transport_mode,transport_km
ORD-5282,2025-04-10,CUS-SKI,SK이노베이션,서산,FG-INV-01,인버터 (Inverter),131,131,100.0,2025-04-14,2025-04-12,2025-04-12,0,True,True,True,트럭,161
ORD-5283,2025-04-10,CUS-LGE,LG에너지솔루션,오창,FG-CHG-01,충전기 (EV Charger),499,499,100.0,2025-04-12,2025-04-10,2025-04-10,0,True,True,True,트럭,275
ORD-5284,2025-04-10,CUS-KIA,기아자동차,광주,FG-BAT-01,배터리 팩 (Battery Pack),488,488,100.0,2025-04-14,2025-04-13,2025-04-13,0,True,True,True,트럭,277
ORD-5285,2025-04-10,CUS-KIA,기아자동차,광주,FG-CHG-01,충전기 (EV Charger),108,108,100.0,2025-04-20,2025-04-18,2025-04-18,0,True,True,True,트럭,275
ORD-5286,2025-04-10,CUS-HMC,현대자동차,울산,FG-BAT-01,배터리 팩 (Battery Pack),316,316,100.0,2025-04-19,2025-04-17,2025-04-17,0,True,True,True,트럭,217
ORD-5287,2025-04-11,CUS-EXP,수출(유럽),부산항,FG-BAT-01,배터리 팩 (Battery Pack),178,178,100.0,2025-04-15,2025-04-13,2025-04-13,0,True,True,True,컨테이너 트럭,332
ORD-5288,2025-04-11,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),259,259,100.0,2025-04-19,2025-04-17,2025-04-17,0,True,True,True,컨테이너 트럭,289
ORD-5289,2025-04-11,CUS-EXP,수출(유럽),부산항,FG-MTR-01,전기모터 (Electric Motor),178,178,100.0,2025-04-16,2025-04-15,2025-04-15,0,True,True,True,컨테이너 트럭,320
ORD-5290,2025-04-11,CUS-SSE,삼성SDI,천안,FG-INV-01,인버터 (Inverter),258,258,100.0,2025-04-18,2025-04-16,2025-04-16,0,True,True,True,트럭,339
ORD-5291,2025-04-11,CUS-HMC,현대자동차,울산,FG-MTR-01,전기모터 (Electric Motor),283,283,100.0,2025-04-13,2025-04-12,2025-04-12,0,True,True,True,트럭,266
ORD-5292,2025-04-11,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),69,69,100.0,2025-04-21,2025-04-20,2025-04-20,0,True,True,True,컨테이너 트럭,338
ORD-5293,2025-04-11,CUS-EXA,수출(북미),부산항,FG-MTR-01,전기모터 (Electric Motor),33,33,100.0,2025-04-19,2025-04-17,2025-04-17,0,True,True,True,컨테이너 트럭,343
ORD-5294,2025-04-11,CUS-SSE,삼성SDI,천안,FG-INV-01,인버터 (Inverter),456,456,100.0,2025-04-13,2025-04-11,2025-04-11,0,True,True,True,트럭,314
ORD-5295,2025-04-12,CUS-EXP,수출(유럽),부산항,FG-MTR-01,전기모터 (Electric Motor),404,404,100.0,2025-04-14,2025-04-12,2025-04-12,0,True,True,True,컨테이너 트럭,270
ORD-5296,2025-04-12,CUS-SKI,SK이노베이션,서산,FG-BAT-01,배터리 팩 (Battery Pack),148,133,90.1,2025-04-19,2025-04-18,2025-04-18,0,True,False,False,트럭,372
ORD-5297,2025-04-12,CUS-EXA,수출(북미),부산항,FG-INV-01,인버터 (Inverter),379,379,100.0,2025-04-17,2025-04-15,2025-04-15,0,True,True,True,컨테이너 트럭,307
ORD-5298,2025-04-12,CUS-LGE,LG에너지솔루션,오창,FG-CHG-01,충전기 (EV Charger),235,235,100.0,2025-04-20,2025-04-18,2025-04-18,0,True,True,True,트럭,139
ORD-5299,2025-04-13,CUS-HMC,현대자동차,울산,FG-BAT-01,배터리 팩 (Battery Pack),248,248,100.0,2025-04-15,2025-04-13,2025-04-14,1,True,True,True,트럭,376
ORD-5300,2025-04-13,CUS-EXP,수출(유럽),부산항,FG-BAT-01,배터리 팩 (Battery Pack),442,442,100.0,2025-04-22,2025-04-21,2025-04-21,0,True,True,True,컨테이너 트럭,318
ORD-5301,2025-04-13,CUS-EXP,수출(유럽),부산항,FG-BAT-01,배터리 팩 (Battery Pack),458,458,100.0,2025-04-23,2025-04-22,2025-04-22,0,True,True,True,컨테이너 트럭,298
ORD-5302,2025-04-13,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),422,422,100.0,2025-04-16,2025-04-14,2025-04-14,0,True,True,True,트럭,140
ORD-5303,2025-04-13,CUS-HMC,현대자동차,울산,FG-BAT-01,배터리 팩 (Battery Pack),341,341,100.0,2025-04-18,2025-04-16,2025-04-16,0,True,True,True,트럭,257
ORD-5304,2025-04-13,CUS-SKI,SK이노베이션,서산,FG-MTR-01,전기모터 (Electric Motor),179,155,86.7,2025-04-15,2025-04-13,2025-04-13,0,True,False,False,트럭,271
ORD-5305,2025-04-13,CUS-EXP,수출(유럽),부산항,FG-CHG-01,충전기 (EV Charger),103,103,100.0,2025-04-16,2025-04-15,2025-04-15,0,True,True,True,컨테이너 트럭,325
ORD-5306,2025-04-14,CUS-EXP,수출(유럽),부산항,FG-BAT-01,배터리 팩 (Battery Pack),485,485,100.0,2025-04-18,2025-04-17,2025-04-17,0,True,True,True,컨테이너 트럭,280
ORD-5307,2025-04-14,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),311,311,100.0,2025-04-24,2025-04-23,2025-04-23,0,True,True,True,트럭,125
ORD-5308,2025-04-14,CUS-SKI,SK이노베이션,서산,FG-MTR-01,전기모터 (Electric Motor),89,89,100.0,2025-04-22,2025-04-20,2025-04-20,0,True,True,True,트럭,238
ORD-5309,2025-04-15,CUS-LGE,LG에너지솔루션,오창,FG-CHG-01,충전기 (EV Charger),447,447,100.0,2025-04-22,2025-04-21,2025-04-21,0,True,True,True,트럭,306
ORD-5310,2025-04-15,CUS-HMC,현대자동차,울산,FG-MTR-01,전기모터 (Electric Motor),415,415,100.0,2025-04-21,2025-04-20,2025-04-20,0,True,True,True,트럭,381
ORD-5311,2025-04-15,CUS-HMC,현대자동차,울산,FG-INV-01,인버터 (Inverter),141,141,100.0,2025-04-21,2025-04-19,2025-04-21,2,True,True,True,트럭,233
ORD-5312,2025-04-15,CUS-EXP,수출(유럽),부산항,FG-INV-01,인버터 (Inverter),67,67,100.0,2025-04-24,2025-04-22,2025-04-22,0,True,True,True,컨테이너 트럭,286
ORD-5313,2025-04-15,CUS-KIA,기아자동차,광주,FG-BAT-01,배터리 팩 (Battery Pack),177,177,100.0,2025-04-22,2025-04-21,2025-04-21,0,True,True,True,트럭,268
ORD-5314,2025-04-16,CUS-KIA,기아자동차,광주,FG-MTR-01,전기모터 (Electric Motor),373,373,100.0,2025-04-25,2025-04-24,2025-04-24,0,True,True,True,트럭,274
ORD-5315,2025-04-16,CUS-EXP,수출(유럽),부산항,FG-CHG-01,충전기 (EV Charger),150,150,100.0,2025-04-20,2025-04-19,2025-04-20,1,True,True,True,컨테이너 트럭,331
ORD-5316,2025-04-16,CUS-SKI,SK이노베이션,서산,FG-INV-01,인버터 (Inverter),267,267,100.0,2025-04-19,2025-04-17,2025-04-17,0,True,True,True,트럭,159
ORD-5317,2025-04-16,CUS-SSE,삼성SDI,천안,FG-BAT-01,배터리 팩 (Battery Pack),263,263,100.0,2025-04-24,2025-04-22,2025-04-23,1,True,True,True,트럭,285
ORD-5318,2025-04-16,CUS-LGE,LG에너지솔루션,오창,FG-BAT-01,배터리 팩 (Battery Pack),116,116,100.0,2025-04-20,2025-04-19,2025-04-19,0,True,True,True,트럭,384
ORD-5319,2025-04-17,CUS-KIA,기아자동차,광주,FG-BAT-01,배터리 팩 (Battery Pack),104,104,100.0,2025-04-25,2025-04-23,2025-04-23,0,True,True,True,트럭,138
ORD-5320,2025-04-17,CUS-LGE,LG에너지솔루션,오창,FG-INV-01,인버터 (Inverter),323,323,100.0,2025-04-26,2025-04-25,2025-04-26,1,True,True,True,트럭,124
ORD-5321,2025-04-17,CUS-LGE,LG에너지솔루션,오창,FG-BAT-01,배터리 팩 (Battery Pack),30,30,100.0,2025-04-21,2025-04-20,2025-04-20,0,True,True,True,트럭,146
ORD-5322,2025-04-18,CUS-HMC,현대자동차,울산,FG-CHG-01,충전기 (EV Charger),169,169,100.0,2025-04-27,2025-04-26,2025-04-26,0,True,True,True,트럭,195
ORD-5323,2025-04-18,CUS-SSE,삼성SDI,천안,FG-BAT-01,배터리 팩 (Battery Pack),269,269,100.0,2025-04-20,2025-04-18,2025-04-18,0,True,True,True,트럭,263
ORD-5324,2025-04-18,CUS-EXA,수출(북미),부산항,FG-MTR-01,전기모터 (Electric Motor),138,138,100.0,2025-04-22,2025-04-20,2025-04-20,0,True,True,True,컨테이너 트럭,250
ORD-5325,2025-04-18,CUS-SSE,삼성SDI,천안,FG-INV-01,인버터 (Inverter),302,302,100.0,2025-04-22,2025-04-21,2025-04-22,1,True,True,True,트럭,320
ORD-5326,2025-04-18,CUS-EXP,수출(유럽),부산항,FG-MTR-01,전기모터 (Electric Motor),228,228,100.0,2025-04-20,2025-04-18,2025-04-18,0,True,True,True,컨테이너 트럭,272
ORD-5327,2025-04-18,CUS-LGE,LG에너지솔루션,오창,FG-BAT-01,배터리 팩 (Battery Pack),238,238,100.0,2025-04-24,2025-04-22,2025-04-22,0,True,True,True,트럭,167
ORD-5328,2025-04-18,CUS-SSE,삼성SDI,천안,FG-BAT-01,배터리 팩 (Battery Pack),38,38,100.0,2025-04-26,2025-04-24,2025-04-24,0,True,True,True,트럭,226
ORD-5329,2025-04-19,CUS-HMC,현대자동차,울산,FG-MTR-01,전기모터 (Electric Motor),343,343,100.0,2025-04-21,2025-04-20,2025-04-23,3,False,True,False,트럭,134
ORD-5330,2025-04-19,CUS-SSE,삼성SDI,천안,FG-MTR-01,전기모터 (Electric Motor),432,396,91.8,2025-04-21,2025-04-20,2025-04-20,0,True,False,False,트럭,191
ORD-5331,2025-04-19,CUS-EXP,수출(유럽),부산항,FG-BAT-01,배터리 팩 (Battery Pack),214,155,72.4,2025-04-24,2025-04-22,2025-04-24,2,True,False,False,컨테이너 트럭,301
ORD-5332,2025-04-19,CUS-KIA,기아자동차,광주,FG-BAT-01,배터리 팩 (Battery Pack),421,421,100.0,2025-04-23,2025-04-22,2025-04-22,0,True,True,True,트럭,327
ORD-5333,2025-04-19,CUS-SKI,SK이노베이션,서산,FG-CHG-01,충전기 (EV Charger),76,76,100.0,2025-04-27,2025-04-25,2025-04-25,0,True,True,True,트럭,230
ORD-5334,2025-04-19,CUS-EXP,수출(유럽),부산항,FG-CHG-01,충전기 (EV Charger),411,411,100.0,2025-04-28,2025-04-27,2025-04-30,3,False,True,False,컨테이너 트럭,321
ORD-5335,2025-04-19,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),141,141,100.0,2025-04-22,2025-04-21,2025-04-22,1,True,True,True,컨테이너 트럭,275
ORD-5336,2025-04-19,CUS-HMC,현대자동차,울산,FG-CHG-01,충전기 (EV Charger),48,48,100.0,2025-04-26,2025-04-24,2025-04-24,0,True,True,True,트럭,355
ORD-5337,2025-04-20,CUS-SKI,SK이노베이션,서산,FG-INV-01,인버터 (Inverter),257,257,100.0,2025-04-28,2025-04-26,2025-04-26,0,True,True,True,트럭,91
ORD-5338,2025-04-20,CUS-HMC,현대자동차,울산,FG-MTR-01,전기모터 (Electric Motor),338,338,100.0,2025-04-24,2025-04-22,2025-04-22,0,True,True,True,트럭,258
ORD-5339,2025-04-20,CUS-KIA,기아자동차,광주,FG-MTR-01,전기모터 (Electric Motor),390,390,100.0,2025-04-24,2025-04-22,2025-04-22,0,True,True,True,트럭,220
ORD-5340,2025-04-20,CUS-KIA,기아자동차,광주,FG-INV-01,인버터 (Inverter),121,121,100.0,2025-04-26,2025-04-25,2025-04-25,0,True,True,True,트럭,164
ORD-5341,2025-04-20,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),477,477,100.0,2025-04-29,2025-04-27,2025-04-27,0,True,True,True,컨테이너 트럭,346
ORD-5342,2025-04-20,CUS-KIA,기아자동차,광주,FG-INV-01,인버터 (Inverter),247,247,100.0,2025-04-25,2025-04-23,2025-04-23,0,True,True,True,트럭,96
ORD-5343,2025-04-20,CUS-LGE,LG에너지솔루션,오창,FG-BAT-01,배터리 팩 (Battery Pack),495,495,100.0,2025-04-25,2025-04-23,2025-04-23,0,True,True,True,트럭,233
ORD-5344,2025-04-21,CUS-HMC,현대자동차,울산,FG-INV-01,인버터 (Inverter),430,430,100.0,2025-05-01,2025-04-30,2025-04-30,0,True,True,True,트럭,207
ORD-5345,2025-04-21,CUS-KIA,기아자동차,광주,FG-CHG-01,충전기 (EV Charger),481,481,100.0,2025-04-25,2025-04-24,2025-04-26,2,False,True,False,트럭,347
ORD-5346,2025-04-21,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),337,337,100.0,2025-05-01,2025-04-29,2025-04-29,0,True,True,True,트럭,195
ORD-5347,2025-04-21,CUS-LGE,LG에너지솔루션,오창,FG-CHG-01,충전기 (EV Charger),279,279,100.0,2025-04-23,2025-04-21,2025-04-21,0,True,True,True,트럭,147
ORD-5348,2025-04-21,CUS-SSE,삼성SDI,천안,FG-CHG-01,충전기 (EV Charger),134,134,100.0,2025-04-26,2025-04-25,2025-04-25,0,True,True,True,트럭,344
ORD-5349,2025-04-21,CUS-HMC,현대자동차,울산,FG-BAT-01,배터리 팩 (Battery Pack),292,292,100.0,2025-04-23,2025-04-21,2025-04-21,0,True,True,True,트럭,204
ORD-5350,2025-04-22,CUS-HMC,현대자동차,울산,FG-BAT-01,배터리 팩 (Battery Pack),213,213,100.0,2025-04-29,2025-04-28,2025-04-28,0,True,True,True,트럭,353
ORD-5351,2025-04-22,CUS-HMC,현대자동차,울산,FG-MTR-01,전기모터 (Electric Motor),330,313,94.9,2025-04-26,2025-04-24,2025-04-24,0,True,False,False,트럭,262
ORD-5352,2025-04-22,CUS-SSE,삼성SDI,천안,FG-MTR-01,전기모터 (Electric Motor),187,187,100.0,2025-04-28,2025-04-27,2025-04-27,0,True,True,True,트럭,310
ORD-5353,2025-04-22,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),47,47,100.0,2025-05-02,2025-05-01,2025-05-01,0,True,True,True,컨테이너 트럭,338
ORD-5354,2025-04-22,CUS-EXP,수출(유럽),부산항,FG-MTR-01,전기모터 (Electric Motor),409,409,100.0,2025-04-27,2025-04-26,2025-04-26,0,True,True,True,컨테이너 트럭,313
ORD-5355,2025-04-23,CUS-HMC,현대자동차,울산,FG-BAT-01,배터리 팩 (Battery Pack),337,337,100.0,2025-05-02,2025-05-01,2025-05-03,2,False,True,False,트럭,293
ORD-5356,2025-04-23,CUS-KIA,기아자동차,광주,FG-CHG-01,충전기 (EV Charger),402,402,100.0,2025-05-03,2025-05-01,2025-05-01,0,True,True,True,트럭,179
ORD-5357,2025-04-23,CUS-SKI,SK이노베이션,서산,FG-BAT-01,배터리 팩 (Battery Pack),65,65,100.0,2025-04-26,2025-04-24,2025-04-24,0,True,True,True,트럭,102
ORD-5358,2025-04-23,CUS-EXA,수출(북미),부산항,FG-MTR-01,전기모터 (Electric Motor),251,251,100.0,2025-05-01,2025-04-30,2025-05-01,1,True,True,True,컨테이너 트럭,347
ORD-5359,2025-04-23,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),238,238,100.0,2025-04-30,2025-04-28,2025-04-28,0,True,True,True,컨테이너 트럭,298
ORD-5360,2025-04-24,CUS-LGE,LG에너지솔루션,오창,FG-MTR-01,전기모터 (Electric Motor),489,489,100.0,2025-05-03,2025-05-01,2025-05-02,1,True,True,True,트럭,138
ORD-5361,2025-04-24,CUS-HMC,현대자동차,울산,FG-BAT-01,배터리 팩 (Battery Pack),277,277,100.0,2025-04-29,2025-04-28,2025-04-28,0,True,True,True,트럭,333
ORD-5362,2025-04-24,CUS-EXA,수출(북미),부산항,FG-INV-01,인버터 (Inverter),225,225,100.0,2025-04-30,2025-04-29,2025-04-29,0,True,True,True,컨테이너 트럭,338
ORD-5363,2025-04-25,CUS-SKI,SK이노베이션,서산,FG-MTR-01,전기모터 (Electric Motor),275,275,100.0,2025-05-01,2025-04-30,2025-04-30,0,True,True,True,트럭,126
ORD-5364,2025-04-25,CUS-EXP,수출(유럽),부산항,FG-CHG-01,충전기 (EV Charger),436,436,100.0,2025-04-28,2025-04-26,2025-04-26,0,True,True,True,컨테이너 트럭,346
ORD-5365,2025-04-25,CUS-SKI,SK이노베이션,서산,FG-BAT-01,배터리 팩 (Battery Pack),86,86,100.0,2025-04-27,2025-04-26,2025-04-26,0,True,True,True,트럭,307
ORD-5366,2025-04-25,CUS-SSE,삼성SDI,천안,FG-INV-01,인버터 (Inverter),241,241,100.0,2025-04-29,2025-04-28,2025-04-28,0,True,True,True,트럭,395
ORD-5367,2025-04-25,CUS-EXP,수출(유럽),부산항,FG-CHG-01,충전기 (EV Charger),458,458,100.0,2025-05-05,2025-05-04,2025-05-04,0,True,True,True,컨테이너 트럭,264
ORD-5368,2025-04-26,CUS-HMC,현대자동차,울산,FG-INV-01,인버터 (Inverter),124,124,100.0,2025-05-01,2025-04-30,2025-04-30,0,True,True,True,트럭,157
ORD-5369,2025-04-26,CUS-SSE,삼성SDI,천안,FG-INV-01,인버터 (Inverter),279,279,100.0,2025-05-05,2025-05-03,2025-05-03,0,True,True,True,트럭,133
ORD-5370,2025-04-26,CUS-LGE,LG에너지솔루션,오창,FG-MTR-01,전기모터 (Electric Motor),220,220,100.0,2025-05-06,2025-05-05,2025-05-05,0,True,True,True,트럭,381
ORD-5371,2025-04-27,CUS-KIA,기아자동차,광주,FG-CHG-01,충전기 (EV Charger),360,360,100.0,2025-05-03,2025-05-02,2025-05-02,0,True,True,True,트럭,268
ORD-5372,2025-04-27,CUS-SKI,SK이노베이션,서산,FG-INV-01,인버터 (Inverter),315,315,100.0,2025-05-01,2025-04-30,2025-05-02,2,False,True,False,트럭,119
ORD-5373,2025-04-27,CUS-EXP,수출(유럽),부산항,FG-CHG-01,충전기 (EV Charger),192,192,100.0,2025-04-29,2025-04-28,2025-04-28,0,True,True,True,컨테이너 트럭,335
ORD-5374,2025-04-27,CUS-LGE,LG에너지솔루션,오창,FG-INV-01,인버터 (Inverter),465,465,100.0,2025-05-07,2025-05-05,2025-05-05,0,True,True,True,트럭,324
ORD-5375,2025-04-27,CUS-SKI,SK이노베이션,서산,FG-MTR-01,전기모터 (Electric Motor),68,68,100.0,2025-05-01,2025-04-29,2025-04-29,0,True,True,True,트럭,379
ORD-5376,2025-04-27,CUS-SKI,SK이노베이션,서산,FG-CHG-01,충전기 (EV Charger),483,483,100.0,2025-05-06,2025-05-05,2025-05-05,0,True,True,True,트럭,360
ORD-5377,2025-04-27,CUS-LGE,LG에너지솔루션,오창,FG-CHG-01,충전기 (EV Charger),198,198,100.0,2025-04-30,2025-04-28,2025-04-28,0,True,True,True,트럭,216
ORD-5378,2025-04-27,CUS-LGE,LG에너지솔루션,오창,FG-BAT-01,배터리 팩 (Battery Pack),264,264,100.0,2025-05-04,2025-05-03,2025-05-03,0,True,True,True,트럭,97
ORD-5379,2025-04-28,CUS-KIA,기아자동차,광주,FG-CHG-01,충전기 (EV Charger),89,89,100.0,2025-05-07,2025-05-06,2025-05-06,0,True,True,True,트럭,136
ORD-5380,2025-04-28,CUS-EXA,수출(북미),부산항,FG-BAT-01,배터리 팩 (Battery Pack),443,443,100.0,2025-05-05,2025-05-04,2025-05-04,0,True,True,True,컨테이너 트럭,336
ORD-5381,2025-04-28,CUS-EXP,수출(유럽),부산항,FG-MTR-01,전기모터 (Electric Motor),38,38,100.0,2025-05-05,2025-05-04,2025-05-04,0,True,True,True,컨테이너 트럭,284
ORD-5382,2025-04-28,CUS-EXA,수출(북미),부산항,FG-MTR-01,전기모터 (Electric Motor),476,476,100.0,2025-05-04,2025-05-03,2025-05-03,0,True,True,True,컨테이너 트럭,259
ORD-5383,2025-04-28,CUS-KIA,기아자동차,광주,FG-MTR-01,전기모터 (Electric Motor),337,337,100.0,2025-05-03,2025-05-02,2025-05-02,0,True,True,True,트럭,86
ORD-5384,2025-04-28,CUS-EXP,수출(유럽),부산항,FG-INV-01,인버터 (Inverter),220,220,100.0,2025-05-05,2025-05-04,2025-05-06,2,False,True,False,컨테이너 트럭,309
ORD-5385,2025-04-28,CUS-HMC,현대자동차,울산,FG-CHG-01,충전기 (EV Charger),243,227,93.4,2025-05-02,2025-05-01,2025-05-01,0,True,False,False,트럭,392
ORD-5386,2025-04-28,CUS-LGE,LG에너지솔루션,오창,FG-INV-01,인버터 (Inverter),263,263,100.0,2025-04-30,2025-04-28,2025-04-28,0,True,True,True,트럭,313
ORD-5387,2025-04-29,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),334,334,100.0,2025-05-05,2025-05-04,2025-05-04,0,True,True,True,컨테이너 트럭,293
ORD-5388,2025-04-29,CUS-SSE,삼성SDI,천안,FG-INV-01,인버터 (Inverter),419,419,100.0,2025-05-09,2025-05-08,2025-05-09,1,True,True,True,트럭,135
ORD-5389,2025-04-29,CUS-EXA,수출(북미),부산항,FG-BAT-01,배터리 팩 (Battery Pack),68,58,85.8,2025-05-02,2025-05-01,2025-05-01,0,True,False,False,컨테이너 트럭,267
ORD-5390,2025-04-29,CUS-HMC,현대자동차,울산,FG-MTR-01,전기모터 (Electric Motor),176,176,100.0,2025-05-07,2025-05-05,2025-05-05,0,True,True,True,트럭,155
ORD-5391,2025-04-29,CUS-SSE,삼성SDI,천안,FG-INV-01,인버터 (Inverter),326,326,100.0,2025-05-09,2025-05-07,2025-05-08,1,True,True,True,트럭,245
ORD-5392,2025-04-29,CUS-SKI,SK이노베이션,서산,FG-INV-01,인버터 (Inverter),184,184,100.0,2025-05-01,2025-04-30,2025-04-30,0,True,True,True,트럭,285
ORD-5393,2025-04-29,CUS-HMC,현대자동차,울산,FG-MTR-01,전기모터 (Electric Motor),300,300,100.0,2025-05-03,2025-05-02,2025-05-02,0,True,True,True,트럭,335
ORD-5394,2025-04-30,CUS-EXP,수출(유럽),부산항,FG-CHG-01,충전기 (EV Charger),155,155,100.0,2025-05-08,2025-05-07,2025-05-08,1,True,True,True,컨테이너 트럭,264
ORD-5395,2025-04-30,CUS-LGE,LG에너지솔루션,오창,FG-CHG-01,충전기 (EV Charger),476,476,100.0,2025-05-06,2025-05-04,2025-05-04,0,True,True,True,트럭,311
ORD-5396,2025-04-30,CUS-HMC,현대자동차,울산,FG-INV-01,인버터 (Inverter),116,98,84.4,2025-05-08,2025-05-06,2025-05-06,0,True,False,False,트럭,264
ORD-5397,2025-04-30,CUS-EXP,수출(유럽),부산항,FG-CHG-01,충전기 (EV Charger),297,297,100.0,2025-05-03,2025-05-01,2025-05-01,0,True,True,True,컨테이너 트럭,257
ORD-5398,2025-04-30,CUS-SSE,삼성SDI,천안,FG-INV-01,인버터 (Inverter),50,50,100.0,2025-05-09,2025-05-08,2025-05-08,0,True,True,True,트럭,300
ORD-5399,2025-05-01,CUS-LGE,LG에너지솔루션,오창,FG-MTR-01,전기모터 (Electric Motor),13,13,100.0,2025-05-11,2025-05-09,2025-05-09,0,True,True,True,트럭,96
ORD-5400,2025-05-01,CUS-LGE,LG에너지솔루션,오창,FG-INV-01,인버터 (Inverter),40,40,100.0,2025-05-08,2025-05-07,2025-05-07,0,True,True,True,트럭,180
ORD-5401,2025-05-01,CUS-EXP,수출(유럽),부산항,FG-CHG-01,충전기 (EV Charger),250,250,100.0,2025-05-11,2025-05-10,2025-05-10,0,True,True,True,컨테이너 트럭,284
ORD-5402,2025-05-01,CUS-LGE,LG에너지솔루션,오창,FG-INV-01,인버터 (Inverter),390,390,100.0,2025-05-08,2025-05-07,2025-05-07,0,True,True,True,트럭,242
ORD-5403,2025-05-02,CUS-HMC,현대자동차,울산,FG-INV-01,인버터 (Inverter),348,330,94.8,2025-05-10,2025-05-09,2025-05-09,0,True,False,False,트럭,167
ORD-5404,2025-05-02,CUS-HMC,현대자동차,울산,FG-INV-01,인버터 (Inverter),224,224,100.0,2025-05-11,2025-05-09,2025-05-09,0,True,True,True,트럭,214
ORD-5405,2025-05-02,CUS-HMC,현대자동차,울산,FG-BAT-01,배터리 팩 (Battery Pack),105,105,100.0,2025-05-12,2025-05-11,2025-05-11,0,True,True,True,트럭,323
ORD-5406,2025-05-02,CUS-EXP,수출(유럽),부산항,FG-BAT-01,배터리 팩 (Battery Pack),336,336,100.0,2025-05-09,2025-05-07,2025-05-07,0,True,True,True,컨테이너 트럭,316
ORD-5407,2025-05-03,CUS-KIA,기아자동차,광주,FG-INV-01,인버터 (Inverter),254,254,100.0,2025-05-12,2025-05-11,2025-05-13,2,False,True,False,트럭,158
ORD-5408,2025-05-03,CUS-EXP,수출(유럽),부산항,FG-BAT-01,배터리 팩 (Battery Pack),448,448,100.0,2025-05-07,2025-05-06,2025-05-06,0,True,True,True,컨테이너 트럭,328
ORD-5409,2025-05-03,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),275,275,100.0,2025-05-10,2025-05-09,2025-05-09,0,True,True,True,컨테이너 트럭,305
ORD-5410,2025-05-04,CUS-SKI,SK이노베이션,서산,FG-MTR-01,전기모터 (Electric Motor),181,181,100.0,2025-05-12,2025-05-11,2025-05-11,0,True,True,True,트럭,233
ORD-5411,2025-05-04,CUS-EXA,수출(북미),부산항,FG-INV-01,인버터 (Inverter),47,47,100.0,2025-05-08,2025-05-06,2025-05-06,0,True,True,True,컨테이너 트럭,341
ORD-5412,2025-05-04,CUS-EXA,수출(북미),부산항,FG-MTR-01,전기모터 (Electric Motor),180,180,100.0,2025-05-12,2025-05-10,2025-05-10,0,True,True,True,컨테이너 트럭,317
ORD-5413,2025-05-04,CUS-SKI,SK이노베이션,서산,FG-CHG-01,충전기 (EV Charger),142,142,100.0,2025-05-12,2025-05-11,2025-05-11,0,True,True,True,트럭,290
ORD-5414,2025-05-04,CUS-KIA,기아자동차,광주,FG-BAT-01,배터리 팩 (Battery Pack),484,484,100.0,2025-05-08,2025-05-07,2025-05-07,0,True,True,True,트럭,378
ORD-5415,2025-05-04,CUS-EXA,수출(북미),부산항,FG-BAT-01,배터리 팩 (Battery Pack),58,58,100.0,2025-05-14,2025-05-13,2025-05-13,0,True,True,True,컨테이너 트럭,328
ORD-5416,2025-05-05,CUS-EXA,수출(북미),부산항,FG-BAT-01,배터리 팩 (Battery Pack),230,230,100.0,2025-05-09,2025-05-08,2025-05-08,0,True,True,True,컨테이너 트럭,313
ORD-5417,2025-05-05,CUS-KIA,기아자동차,광주,FG-BAT-01,배터리 팩 (Battery Pack),200,200,100.0,2025-05-09,2025-05-08,2025-05-08,0,True,True,True,트럭,120
ORD-5418,2025-05-05,CUS-EXP,수출(유럽),부산항,FG-MTR-01,전기모터 (Electric Motor),158,158,100.0,2025-05-08,2025-05-06,2025-05-07,1,True,True,True,컨테이너 트럭,317
ORD-5419,2025-05-05,CUS-EXA,수출(북미),부산항,FG-BAT-01,배터리 팩 (Battery Pack),221,221,100.0,2025-05-15,2025-05-13,2025-05-13,0,True,True,True,컨테이너 트럭,266
ORD-5420,2025-05-05,CUS-KIA,기아자동차,광주,FG-CHG-01,충전기 (EV Charger),258,258,100.0,2025-05-13,2025-05-11,2025-05-14,3,False,True,False,트럭,366
ORD-5421,2025-05-05,CUS-SSE,삼성SDI,천안,FG-MTR-01,전기모터 (Electric Motor),87,87,100.0,2025-05-10,2025-05-09,2025-05-09,0,True,True,True,트럭,207
ORD-5422,2025-05-05,CUS-EXA,수출(북미),부산항,FG-CHG-01,충전기 (EV Charger),459,459,100.0,2025-05-12,2025-05-11,2025-05-11,0,True,True,True,컨테이너 트럭,323
